sequence_id,event_id,sample_id,state,district,split_partition,is_event_sample,lead_time_hours,forecast_origin,step_index,timestamp,target_6h,target_12h,target_24h,target_48h,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_48h,rain_72h,rain_96h,rain_120h,rain_168h,rain_intensity,rain_acceleration,antecedent_rain_3d,antecedent_rain_7d,api_30d,temperature_2m,soil_moisture,soil_moisture_change_24h,fos,pore_pressure,effective_stress,hydraulic_saturation,seismic_count_24h,max_magnitude_24h,nearest_seismic_distance,slope,aspect,elevation,curvature,soil_porosity,historical_susceptibility,piezometer_pressure,inclinometer_tilt,tilt_rate_24h,ground_displacement,displacement_velocity_24h,acoustic_emission,insar_velocity,ndvi,ndvi_anomaly
SEQ_EV-11_LEAD_48H,EV-11,ML-2024-SHILLONG,Meghalaya,East Khasi Hills,TEST,1,48.0,2024-07-08T10:00:00,167,2024-07-08T09:00:00,0,0,0,1,0.9,1.6,8.6,8.8,9.0,11.900000000000002,16.0,22.6,24.5,88.8,0.9,0.6000000000000001,16.0,88.8,119.88000000000001,23.6,0.503,0.020000000000000018,1.5160504082901187,9.81,29.189999999999998,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.4,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,0,2024-08-27T01:00:00,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.479,0.0,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,1,2024-08-27T02:00:00,1,1,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.135,23.4,0.479,0.0,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,2,2024-08-27T03:00:00,1,1,1,1,0.2,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.2,0.1,0.30000000000000004,0.30000000000000004,0.4050000000000001,23.5,0.479,0.0,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,3,2024-08-27T04:00:00,1,1,1,1,0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,-0.2,0.30000000000000004,0.30000000000000004,0.4050000000000001,24.6,0.477,-0.0020000000000000018,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,4,2024-08-27T05:00:00,1,1,1,1,0.4,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.4,0.4,0.7000000000000001,0.7000000000000001,0.9450000000000002,24.8,0.478,-0.0010000000000000009,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,5,2024-08-27T06:00:00,1,1,1,1,0.7,1.1,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,0.7,0.29999999999999993,1.4,1.4,1.89,24.3,0.48,0.0010000000000000009,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,6,2024-08-27T07:00:00,1,1,1,1,0.4,1.5,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.7999999999999998,0.4,-0.29999999999999993,1.7999999999999998,1.7999999999999998,2.4299999999999997,24.8,0.481,0.0020000000000000018,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,7,2024-08-27T08:00:00,1,1,1,1,0.2,1.3,1.9000000000000001,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.2,-0.2,2.0,2.0,2.7,24.3,0.48,0.0010000000000000009,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,8,2024-08-27T09:00:00,1,1,1,1,0.6,1.2000000000000002,2.3,2.6,2.6,2.6,2.6,2.6,2.6,2.6,0.6,0.39999999999999997,2.6,2.6,3.5100000000000002,23.7,0.482,0.0030000000000000027,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,9,2024-08-27T10:00:00,1,1,1,1,2.1,2.9000000000000004,4.4,4.7,4.7,4.7,4.7,4.7,4.7,4.7,2.1,1.5,4.7,4.7,6.345000000000001,23.4,0.5,0.02100000000000002,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,10,2024-08-27T11:00:00,1,1,1,1,0.1,2.8000000000000003,4.1,4.8,4.8,4.8,4.8,4.8,4.8,4.8,0.1,-2.0,4.8,4.8,6.48,22.8,0.497,0.018000000000000016,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,11,2024-08-27T12:00:00,1,1,1,1,0.0,2.2,3.4000000000000004,4.8,4.8,4.8,4.8,4.8,4.8,4.8,0.0,-0.1,4.8,4.8,6.48,22.1,0.495,0.016000000000000014,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,12,2024-08-27T13:00:00,1,1,1,1,0.0,0.1,3.0000000000000004,4.8,4.8,4.8,4.8,4.8,4.8,4.8,0.0,0.0,4.8,4.8,6.48,20.6,0.493,0.014000000000000012,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,13,2024-08-27T14:00:00,1,1,1,1,0.0,0.0,2.8000000000000003,4.7,4.8,4.8,4.8,4.8,4.8,4.8,0.0,0.0,4.8,4.8,6.48,20.0,0.492,0.013000000000000012,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,14,2024-08-27T15:00:00,1,1,1,1,0.0,0.0,2.2,4.5,4.8,4.8,4.8,4.8,4.8,4.8,0.0,0.0,4.8,4.8,6.48,20.2,0.49,0.01100000000000001,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,15,2024-08-27T16:00:00,1,1,1,1,0.4,0.4,0.5,4.9,5.200000000000001,5.200000000000001,5.200000000000001,5.200000000000001,5.200000000000001,5.200000000000001,0.4,0.4,5.200000000000001,5.200000000000001,7.020000000000002,20.0,0.491,0.01200000000000001,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,16,2024-08-27T17:00:00,1,1,1,1,0.1,0.5,0.5,4.6000000000000005,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,0.1,-0.30000000000000004,5.300000000000001,5.300000000000001,7.155000000000001,20.0,0.49,0.01100000000000001,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,17,2024-08-27T18:00:00,1,1,1,1,0.0,0.5,0.5,3.9000000000000004,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,0.0,-0.1,5.300000000000001,5.300000000000001,7.155000000000001,19.5,0.489,0.010000000000000009,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,18,2024-08-27T19:00:00,1,1,1,1,0.0,0.1,0.5,3.5,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,0.0,0.0,5.300000000000001,5.300000000000001,7.155000000000001,19.5,0.488,0.009000000000000008,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,19,2024-08-27T20:00:00,1,1,1,1,0.0,0.0,0.5,3.3000000000000003,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,0.0,0.0,5.300000000000001,5.300000000000001,7.155000000000001,19.0,0.487,0.008000000000000007,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,20,2024-08-27T21:00:00,1,1,1,1,0.0,0.0,0.5,2.7,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,0.0,0.0,5.300000000000001,5.300000000000001,7.155000000000001,18.8,0.487,0.008000000000000007,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,21,2024-08-27T22:00:00,1,1,1,1,0.2,0.2,0.30000000000000004,0.8,5.500000000000001,5.500000000000001,5.500000000000001,5.500000000000001,5.500000000000001,5.500000000000001,0.2,0.2,5.500000000000001,5.500000000000001,7.425000000000002,18.5,0.487,0.008000000000000007,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,22,2024-08-27T23:00:00,1,1,1,1,1.2,1.4,1.4,1.9,6.700000000000001,6.700000000000001,6.700000000000001,6.700000000000001,6.700000000000001,6.700000000000001,1.2,1.0,6.700000000000001,6.700000000000001,9.045000000000002,18.3,0.497,0.018000000000000016,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,23,2024-08-28T00:00:00,1,1,1,1,0.0,1.4,1.4,1.9,6.7,6.7,6.7,6.7,6.7,6.7,0.0,-1.2,6.7,6.7,9.045000000000002,19.2,0.495,0.016000000000000014,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,24,2024-08-28T01:00:00,1,1,1,1,0.0,1.2,1.4,1.9,6.699999999999999,6.7,6.7,6.7,6.7,6.7,0.0,0.0,6.7,6.7,9.045000000000002,21.9,0.489,0.010000000000000009,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,25,2024-08-28T02:00:00,1,1,1,1,1.7,1.7,3.0999999999999996,3.5999999999999996,8.3,8.4,8.4,8.4,8.4,8.4,1.7,1.7,8.4,8.4,11.340000000000002,21.7,0.504,0.025000000000000022,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,26,2024-08-28T03:00:00,1,1,1,1,2.7,4.4,5.8,6.3,10.799999999999999,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,2.7,1.0000000000000002,11.100000000000001,11.100000000000001,14.985000000000003,21.6,0.506,0.027000000000000024,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,27,2024-08-28T04:00:00,1,1,1,1,0.1,4.5,5.699999999999999,6.0,10.9,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,0.1,-2.6,11.200000000000001,11.200000000000001,15.120000000000003,23.3,0.504,0.027000000000000024,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,28,2024-08-28T05:00:00,1,1,1,1,2.8,5.6,7.3,8.7,13.3,14.0,14.0,14.0,14.0,14.0,2.8,2.6999999999999997,14.0,14.0,18.900000000000002,23.9,0.504,0.026000000000000023,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,29,2024-08-28T06:00:00,1,1,1,1,0.3,3.1999999999999997,7.6,9.0,12.9,14.3,14.3,14.3,14.3,14.3,0.3,-2.5,14.3,14.3,19.305000000000003,25.5,0.503,0.02300000000000002,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,30,2024-08-28T07:00:00,1,1,1,1,0.4,3.4999999999999996,8.0,9.4,12.899999999999999,14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,0.4,0.10000000000000003,14.700000000000001,14.700000000000001,19.845000000000002,25.4,0.503,0.02200000000000002,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,31,2024-08-28T08:00:00,1,1,1,1,1.7,2.4,8.0,11.1,14.4,16.4,16.4,16.4,16.4,16.4,1.7,1.2999999999999998,16.4,16.4,22.14,23.6,0.512,0.03200000000000003,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,32,2024-08-28T09:00:00,1,1,1,1,0.7,2.8,6.0,11.8,14.5,17.099999999999998,17.099999999999998,17.099999999999998,17.099999999999998,17.099999999999998,0.7,-1.0,17.099999999999998,17.099999999999998,23.084999999999997,23.0,0.512,0.030000000000000027,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,33,2024-08-28T10:00:00,1,1,1,1,3.0,5.4,8.899999999999999,14.6,15.399999999999999,20.099999999999998,20.099999999999998,20.099999999999998,20.099999999999998,20.099999999999998,3.0,2.3,20.099999999999998,20.099999999999998,27.134999999999998,21.9,0.513,0.013000000000000012,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,34,2024-08-28T11:00:00,1,1,1,1,0.0,3.7,6.1,13.399999999999999,15.3,20.099999999999998,20.099999999999998,20.099999999999998,20.099999999999998,20.099999999999998,0.0,-3.0,20.099999999999998,20.099999999999998,27.134999999999998,22.0,0.51,0.013000000000000012,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,35,2024-08-28T12:00:00,1,1,1,1,0.0,3.0,5.8,13.399999999999999,15.3,20.099999999999998,20.099999999999998,20.099999999999998,20.099999999999998,20.099999999999998,0.0,0.0,20.099999999999998,20.099999999999998,27.134999999999998,21.1,0.507,0.01200000000000001,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,36,2024-08-28T13:00:00,1,1,1,1,0.0,0.0,5.4,13.4,15.3,20.099999999999998,20.099999999999998,20.099999999999998,20.099999999999998,20.099999999999998,0.0,0.0,20.099999999999998,20.099999999999998,27.134999999999998,19.8,0.497,0.0040000000000000036,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,37,2024-08-28T14:00:00,1,1,1,1,0.0,0.0,3.7,11.700000000000001,15.299999999999999,20.099999999999998,20.099999999999998,20.099999999999998,20.099999999999998,20.099999999999998,0.0,0.0,20.099999999999998,20.099999999999998,27.134999999999998,19.8,0.496,0.0040000000000000036,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,38,2024-08-28T15:00:00,1,1,1,1,0.0,0.0,3.0,9.0,15.3,20.099999999999998,20.099999999999998,20.099999999999998,20.099999999999998,20.099999999999998,0.0,0.0,20.099999999999998,20.099999999999998,27.134999999999998,19.5,0.495,0.0050000000000000044,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,39,2024-08-28T16:00:00,1,1,1,1,0.0,0.0,0.0,8.899999999999999,14.9,20.1,20.1,20.1,20.1,20.1,0.0,0.0,20.1,20.1,27.135000000000005,20.0,0.495,0.0040000000000000036,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,40,2024-08-28T17:00:00,1,1,1,1,0.0,0.0,0.0,6.1,14.8,20.1,20.1,20.1,20.1,20.1,0.0,0.0,20.1,20.1,27.135000000000005,19.2,0.494,0.0040000000000000036,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,41,2024-08-28T18:00:00,1,1,1,1,0.0,0.0,0.0,5.800000000000001,14.799999999999999,20.1,20.1,20.1,20.1,20.1,0.0,0.0,20.1,20.1,27.135000000000005,18.6,0.493,0.0040000000000000036,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,42,2024-08-28T19:00:00,1,1,1,1,0.0,0.0,0.0,5.4,14.8,20.1,20.1,20.1,20.1,20.1,0.0,0.0,20.1,20.1,27.135000000000005,18.5,0.492,0.0040000000000000036,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,43,2024-08-28T20:00:00,1,1,1,1,0.0,0.0,0.0,3.7,14.8,20.1,20.1,20.1,20.1,20.1,0.0,0.0,20.1,20.1,27.135000000000005,18.4,0.492,0.0050000000000000044,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,44,2024-08-28T21:00:00,1,1,1,1,0.0,0.0,0.0,3.0,14.8,20.1,20.1,20.1,20.1,20.1,0.0,0.0,20.1,20.1,27.135000000000005,18.5,0.491,0.0040000000000000036,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,45,2024-08-28T22:00:00,1,1,1,1,0.0,0.0,0.0,0.0,14.6,20.1,20.1,20.1,20.1,20.1,0.0,0.0,20.1,20.1,27.135000000000005,18.5,0.49,0.0030000000000000027,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,46,2024-08-28T23:00:00,1,1,1,1,0.0,0.0,0.0,0.0,13.4,20.1,20.1,20.1,20.1,20.1,0.0,0.0,20.1,20.1,27.135000000000005,18.8,0.49,-0.007000000000000006,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
SEQ_EV-12_LEAD_06H,EV-12,NL-2024-DZUKOU-KOHIMA,Nagaland,Kohima,TEST,1,6.0,2024-09-03T01:00:00,47,2024-08-29T00:00:00,1,1,1,1,0.0,0.0,0.0,0.0,13.4,20.1,20.1,20.1,20.1,20.1,0.0,0.0,20.1,20.1,27.135000000000005,19.2,0.489,-0.006000000000000005,0.9629831328533743,13.243500000000001,39.40650000000001,1.0,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.43,0.82,,,,,,,,,
